id,title,category,date,type,longitude,latitude,geometry_count
EONET_3811,Tropical Storm Kristy,Severe Storms,2018-08-11T06:00:00Z,Point,-130.4,21.0,18
EONET_3801,Hurricane John,Severe Storms,2018-08-05T18:00:00Z,Point,-105.8,14.6,19
EONET_3801,Hurricane John,Severe Storms,2018-08-06T00:00:00Z,Point,-106.2,14.9,19
EONET_3801,Hurricane John,Severe Storms,2018-08-06T06:00:00Z,Point,-107.3,15.1,19
EONET_3801,Hurricane John,Severe Storms,2018-08-06T12:00:00Z,Point,-107.9,15.5,19
EONET_3801,Hurricane John,Severe Storms,2018-08-06T18:00:00Z,Point,-108.0,16.0,19
EONET_3801,Hurricane John,Severe Storms,2018-08-07T00:00:00Z,Point,-108.6,16.7,19
EONET_3801,Hurricane John,Severe Storms,2018-08-07T06:00:00Z,Point,-109.1,17.3,19
EONET_3801,Hurricane John,Severe Storms,2018-08-07T12:00:00Z,Point,-109.8,17.9,19
EONET_3801,Hurricane John,Severe Storms,2018-08-07T18:00:00Z,Point,-110.5,18.7,19
EONET_3801,Hurricane John,Severe Storms,2018-08-08T00:00:00Z,Point,-111.1,19.2,19
EONET_3801,Hurricane John,Severe Storms,2018-08-08T06:00:00Z,Point,-111.6,20.0,19
EONET_3801,Hurricane John,Severe Storms,2018-08-08T12:00:00Z,Point,-112.3,20.7,19
EONET_3801,Hurricane John,Severe Storms,2018-08-08T18:00:00Z,Point,-113.5,22.0,19
EONET_3801,Hurricane John,Severe Storms,2018-08-09T00:00:00Z,Point,-114.4,23.1,19
EONET_3801,Hurricane John,Severe Storms,2018-08-09T06:00:00Z,Point,-115.9,23.7,19
EONET_3801,Hurricane John,Severe Storms,2018-08-09T12:00:00Z,Point,-117.3,24.5,19
EONET_3801,Hurricane John,Severe Storms,2018-08-09T18:00:00Z,Point,-118.5,24.8,19
EONET_3801,Hurricane John,Severe Storms,2018-08-10T00:00:00Z,Point,-119.6,25.5,19
EONET_3801,Hurricane John,Severe Storms,2018-08-10T06:00:00Z,Point,-119.9,25.9,19
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-04T18:00:00Z,Point,-95.0,12.4,11
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-05T00:00:00Z,Point,-95.9,13.0,11
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-05T06:00:00Z,Point,-96.9,13.0,11
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-05T12:00:00Z,Point,-97.3,13.5,11
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-05T18:00:00Z,Point,-98.1,13.6,11
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-06T00:00:00Z,Point,-99.3,14.3,11
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-06T06:00:00Z,Point,-100.3,15.2,11
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-06T12:00:00Z,Point,-101.9,16.3,11
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-06T18:00:00Z,Point,-103.3,17.0,11
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-07T00:00:00Z,Point,-104.9,18.0,11
EONET_3800,Tropical Storm Ileana,Severe Storms,2018-08-07T06:00:00Z,Point,-106.9,19.4,11
EONET_3765,Hurricane Hector,Severe Storms,2018-07-31T18:00:00Z,Point,-116.7,12.7,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-01T00:00:00Z,Point,-118.2,13.0,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-01T06:00:00Z,Point,-119.4,13.4,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-01T12:00:00Z,Point,-120.4,13.8,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-01T18:00:00Z,Point,-121.2,13.8,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-02T00:00:00Z,Point,-122.2,14.0,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-02T06:00:00Z,Point,-123.4,14.3,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-02T12:00:00Z,Point,-124.6,14.2,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-02T18:00:00Z,Point,-125.8,14.1,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-03T00:00:00Z,Point,-126.9,14.1,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-03T06:00:00Z,Point,-127.8,14.0,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-03T12:00:00Z,Point,-128.8,14.1,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-03T18:00:00Z,Point,-129.8,14.1,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-04T00:00:00Z,Point,-130.9,14.2,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-04T06:00:00Z,Point,-131.7,14.3,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-04T12:00:00Z,Point,-132.7,14.2,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-04T18:00:00Z,Point,-133.7,14.2,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-05T00:00:00Z,Point,-134.7,14.3,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-05T06:00:00Z,Point,-135.7,14.4,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-05T12:00:00Z,Point,-136.9,14.4,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-05T18:00:00Z,Point,-138.6,14.5,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-06T00:00:00Z,Point,-139.2,14.7,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-06T06:00:00Z,Point,-140.6,14.9,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-06T12:00:00Z,Point,-141.9,15.0,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-06T18:00:00Z,Point,-143.1,15.2,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-07T00:00:00Z,Point,-144.7,15.7,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-07T06:00:00Z,Point,-146.3,15.8,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-07T12:00:00Z,Point,-147.8,16.1,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-07T18:00:00Z,Point,-149.1,16.4,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-08T00:00:00Z,Point,-150.7,16.6,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-08T06:00:00Z,Point,-152.2,16.5,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-08T12:00:00Z,Point,-153.9,16.4,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-08T18:00:00Z,Point,-155.3,16.5,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-09T00:00:00Z,Point,-156.8,16.7,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-09T06:00:00Z,Point,-158.5,16.6,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-09T12:00:00Z,Point,-160.1,16.6,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-09T18:00:00Z,Point,-161.5,16.9,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-10T00:00:00Z,Point,-162.8,17.1,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-10T06:00:00Z,Point,-164.4,17.4,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-10T12:00:00Z,Point,-165.9,17.7,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-10T18:00:00Z,Point,-167.2,18.0,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-11T00:00:00Z,Point,-168.3,18.3,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-11T06:00:00Z,Point,-169.2,18.7,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-11T12:00:00Z,Point,-170.1,19.3,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-11T18:00:00Z,Point,-170.9,20.1,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-12T00:00:00Z,Point,-171.8,21.2,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-12T06:00:00Z,Point,-172.9,22.1,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-12T12:00:00Z,Point,-174.2,22.8,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-12T18:00:00Z,Point,-175.7,23.7,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-13T00:00:00Z,Point,-177.0,24.6,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-13T06:00:00Z,Point,-178.8,24.9,52
EONET_3765,Hurricane Hector,Severe Storms,2018-08-13T12:00:00Z,Point,179.8,25.3,52
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-26T18:00:00Z,Point,-123.4,13.2,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-27T00:00:00Z,Point,-125.1,13.8,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-27T06:00:00Z,Point,-126.7,14.4,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-27T12:00:00Z,Point,-128.4,14.9,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-27T18:00:00Z,Point,-129.9,14.7,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-28T00:00:00Z,Point,-131.3,15.0,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-28T06:00:00Z,Point,-132.4,15.1,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-28T12:00:00Z,Point,-133.0,15.2,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-28T18:00:00Z,Point,-134.3,15.8,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-29T00:00:00Z,Point,-135.7,16.1,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-29T06:00:00Z,Point,-137.0,16.1,12
EONET_3747,Tropical Storm Gilma,Severe Storms,2018-07-29T12:00:00Z,Point,-138.5,15.9,12
EONET_3659,Hurricane Chris,Severe Storms,2018-07-06T18:00:00Z,Point,-73.8,32.2,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-07T00:00:00Z,Point,-74.1,32.6,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-07T06:00:00Z,Point,-74.6,33.2,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-07T12:00:00Z,Point,-74.8,33.1,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-07T18:00:00Z,Point,-75.3,32.9,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-08T00:00:00Z,Point,-75.1,32.9,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-08T06:00:00Z,Point,-75.5,33.0,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-08T12:00:00Z,Point,-75.0,32.9,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-08T18:00:00Z,Point,-74.6,32.7,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-09T00:00:00Z,Point,-74.5,32.5,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-09T06:00:00Z,Point,-74.6,32.4,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-09T12:00:00Z,Point,-74.5,32.2,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-09T18:00:00Z,Point,-74.4,32.2,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-10T00:00:00Z,Point,-74.3,32.3,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-10T06:00:00Z,Point,-73.9,32.6,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-10T12:00:00Z,Point,-73.1,33.1,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-10T18:00:00Z,Point,-72.4,33.7,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-11T00:00:00Z,Point,-71.4,34.2,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-11T06:00:00Z,Point,-69.9,35.3,20
EONET_3659,Hurricane Chris,Severe Storms,2018-07-11T12:00:00Z,Point,-67.8,36.4,20
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-05T18:00:00Z,Point,-42.8,10.2,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-06T00:00:00Z,Point,-44.0,10.4,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-06T06:00:00Z,Point,-45.1,10.6,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-06T12:00:00Z,Point,-46.5,10.7,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-06T18:00:00Z,Point,-47.8,10.6,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-07T00:00:00Z,Point,-48.9,10.9,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-07T06:00:00Z,Point,-49.8,11.1,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-07T12:00:00Z,Point,-51.1,12.1,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-07T18:00:00Z,Point,-52.7,12.7,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-08T00:00:00Z,Point,-54.3,13.1,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-08T06:00:00Z,Point,-56.0,13.7,12
EONET_3658,Hurricane Beryl,Severe Storms,2018-07-08T12:00:00Z,Point,-57.9,14.4,12
EONET_3633,Hurricane Fabio,Severe Storms,2018-06-30T18:00:00Z,Point,-104.4,11.2,7
EONET_3633,Hurricane Fabio,Severe Storms,2018-07-01T00:00:00Z,Point,-105.4,11.3,7
EONET_3633,Hurricane Fabio,Severe Storms,2018-07-01T06:00:00Z,Point,-106.4,11.6,7
EONET_3633,Hurricane Fabio,Severe Storms,2018-07-01T12:00:00Z,Point,-107.4,12.0,7
EONET_3633,Hurricane Fabio,Severe Storms,2018-07-01T18:00:00Z,Point,-108.4,12.4,7
EONET_3633,Hurricane Fabio,Severe Storms,2018-07-02T00:00:00Z,Point,-109.5,12.5,7
EONET_3633,Hurricane Fabio,Severe Storms,2018-07-02T06:00:00Z,Point,-110.1,12.5,7
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-27T18:00:00Z,Point,-108.5,13.3,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-28T00:00:00Z,Point,-109.6,13.6,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-28T06:00:00Z,Point,-111.3,13.8,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-28T12:00:00Z,Point,-112.4,14.4,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-28T18:00:00Z,Point,-113.6,14.9,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-29T00:00:00Z,Point,-114.5,15.4,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-29T06:00:00Z,Point,-115.3,16.0,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-29T12:00:00Z,Point,-116.3,16.2,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-29T18:00:00Z,Point,-116.9,16.6,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-30T00:00:00Z,Point,-117.8,16.8,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-30T06:00:00Z,Point,-118.6,17.0,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-30T12:00:00Z,Point,-119.2,17.7,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-06-30T18:00:00Z,Point,-120.0,18.0,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-07-01T00:00:00Z,Point,-121.1,18.4,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-07-01T06:00:00Z,Point,-122.1,18.9,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-07-01T12:00:00Z,Point,-123.0,19.3,17
EONET_3613,Tropical Storm Emilia,Severe Storms,2018-07-01T18:00:00Z,Point,-124.0,19.7,17
EONET_3605,Tropical Storm Daniel,Severe Storms,2018-06-24T00:00:00Z,Point,-115.7,14.3,10
EONET_3605,Tropical Storm Daniel,Severe Storms,2018-06-24T06:00:00Z,Point,-115.6,15.1,10
EONET_3605,Tropical Storm Daniel,Severe Storms,2018-06-24T12:00:00Z,Point,-115.9,16.0,10
EONET_3605,Tropical Storm Daniel,Severe Storms,2018-06-24T18:00:00Z,Point,-116.4,16.9,10
EONET_3605,Tropical Storm Daniel,Severe Storms,2018-06-25T00:00:00Z,Point,-116.4,17.9,10
EONET_3605,Tropical Storm Daniel,Severe Storms,2018-06-25T06:00:00Z,Point,-116.9,18.8,10
EONET_3605,Tropical Storm Daniel,Severe Storms,2018-06-25T12:00:00Z,Point,-117.8,19.0,10
EONET_3605,Tropical Storm Daniel,Severe Storms,2018-06-25T18:00:00Z,Point,-118.1,19.4,10
EONET_3605,Tropical Storm Daniel,Severe Storms,2018-06-26T00:00:00Z,Point,-118.8,19.7,10
EONET_3605,Tropical Storm Daniel,Severe Storms,2018-06-26T06:00:00Z,Point,-119.3,19.9,10
EONET_3589,"Extreme Rainfall, Southern Texas",Severe Storms,2018-06-19T00:00:00Z,Polygon,-97.3515625,27.57232513470546,1
EONET_3590,"Extreme Rainfall, Great Lakes",Severe Storms,2018-06-17T00:00:00Z,Polygon,-90.32470703125,46.83736640857549,1
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-14T18:00:00Z,Point,-100.1,15.5,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-15T00:00:00Z,Point,-100.3,15.4,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-15T06:00:00Z,Point,-100.2,15.3,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-15T12:00:00Z,Point,-99.7,15.8,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-15T18:00:00Z,Point,-99.3,16.1,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-16T00:00:00Z,Point,-99.2,15.8,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-16T06:00:00Z,Point,-99.5,15.8,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-16T12:00:00Z,Point,-99.3,15.9,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-16T18:00:00Z,Point,-99.2,16.1,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-17T00:00:00Z,Point,-99.9,16.6,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-17T06:00:00Z,Point,-100.7,17.0,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-17T12:00:00Z,Point,-101.3,17.2,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-17T18:00:00Z,Point,-101.9,17.1,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-18T00:00:00Z,Point,-102.2,17.2,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-18T06:00:00Z,Point,-102.6,17.7,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-18T12:00:00Z,Point,-103.1,17.9,17
EONET_3579,Tropical Storm Carlotta,Severe Storms,2018-06-18T18:00:00Z,Point,-103.3,18.1,17
EONET_3570,Hurricane Bud,Severe Storms,2018-06-09T18:00:00Z,Point,-101.6,12.4,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-10T00:00:00Z,Point,-102.0,12.9,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-10T06:00:00Z,Point,-102.6,13.4,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-10T12:00:00Z,Point,-103.5,14.7,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-10T18:00:00Z,Point,-104.2,15.3,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-11T00:00:00Z,Point,-104.9,16.0,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-11T06:00:00Z,Point,-106.1,16.3,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-11T12:00:00Z,Point,-106.8,16.7,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-11T18:00:00Z,Point,-107.4,17.0,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-12T00:00:00Z,Point,-107.6,17.6,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-12T06:00:00Z,Point,-108.2,18.1,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-12T12:00:00Z,Point,-108.4,18.4,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-12T18:00:00Z,Point,-108.6,18.6,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-13T00:00:00Z,Point,-108.6,18.7,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-13T06:00:00Z,Point,-108.8,19.1,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-13T12:00:00Z,Point,-108.8,19.4,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-13T18:00:00Z,Point,-108.9,19.9,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-14T00:00:00Z,Point,-109.1,20.5,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-14T06:00:00Z,Point,-109.4,21.3,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-14T12:00:00Z,Point,-109.6,21.7,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-14T18:00:00Z,Point,-109.8,22.2,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-15T00:00:00Z,Point,-109.5,23.1,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-15T06:00:00Z,Point,-110.1,24.6,24
EONET_3570,Hurricane Bud,Severe Storms,2018-06-15T12:00:00Z,Point,-110.0,25.3,24
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-06T00:00:00Z,Point,-105.7,14.1,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-06T06:00:00Z,Point,-106.5,14.1,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-06T12:00:00Z,Point,-107.1,14.7,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-06T18:00:00Z,Point,-107.9,14.2,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-07T00:00:00Z,Point,-108.4,14.3,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-07T06:00:00Z,Point,-109.2,14.6,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-07T12:00:00Z,Point,-109.3,14.9,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-07T18:00:00Z,Point,-110.0,15.3,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-08T00:00:00Z,Point,-110.5,15.6,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-08T06:00:00Z,Point,-110.7,15.8,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-08T12:00:00Z,Point,-111.2,15.8,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-08T18:00:00Z,Point,-111.7,16.0,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-09T00:00:00Z,Point,-112.3,16.2,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-09T06:00:00Z,Point,-112.7,16.2,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-09T12:00:00Z,Point,-113.1,16.4,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-09T18:00:00Z,Point,-113.9,16.1,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-10T00:00:00Z,Point,-114.3,15.9,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-10T06:00:00Z,Point,-114.5,16.0,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-10T12:00:00Z,Point,-115.1,16.5,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-10T18:00:00Z,Point,-115.7,16.6,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-11T00:00:00Z,Point,-116.2,16.8,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-11T06:00:00Z,Point,-116.7,17.0,23
EONET_3557,Hurricane Aletta,Severe Storms,2018-06-11T12:00:00Z,Point,-117.8,16.8,23
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-06T06:00:00Z,Point,-50.2,28.9,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-06T12:00:00Z,Point,-50.4,29.5,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-06T18:00:00Z,Point,-50.0,29.9,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-07T00:00:00Z,Point,-49.9,30.4,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-07T06:00:00Z,Point,-49.8,31.4,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-07T12:00:00Z,Point,-49.3,32.4,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-07T18:00:00Z,Point,-48.9,33.8,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-08T00:00:00Z,Point,-48.5,35.4,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-08T06:00:00Z,Point,-48.4,37.1,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-08T12:00:00Z,Point,-48.7,39.4,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-09T00:00:00Z,Point,-48.3,42.5,12
EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-09T06:00:00Z,Point,-47.0,44.5,12
EONET_3342,Tropical Storm Philippe,Severe Storms,2017-10-28T12:00:00Z,Point,-82.9,20.8,5
EONET_3342,Tropical Storm Philippe,Severe Storms,2017-10-28T18:00:00Z,Point,-82.6,23.0,5
EONET_3342,Tropical Storm Philippe,Severe Storms,2017-10-29T00:00:00Z,Point,-82.1,24.8,5
EONET_3342,Tropical Storm Philippe,Severe Storms,2017-10-29T06:00:00Z,Point,-81.0,25.0,5
EONET_3342,Tropical Storm Philippe,Severe Storms,2017-10-29T12:00:00Z,Point,-77.5,27.8,5
EONET_3337,Tropical Storm Selma,Severe Storms,2017-10-27T06:00:00Z,Point,-89.5,10.7,3
EONET_3337,Tropical Storm Selma,Severe Storms,2017-10-28T06:00:00Z,Point,-88.8,13.0,3
EONET_3337,Tropical Storm Selma,Severe Storms,2017-10-28T12:00:00Z,Point,-88.5,13.7,3
EONET_3307,Hurricane Nate,Severe Storms,2017-10-04T12:00:00Z,Point,-81.9,12.2,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-04T18:00:00Z,Point,-82.5,12.5,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-05T00:00:00Z,Point,-82.7,12.8,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-05T06:00:00Z,Point,-83.3,13.3,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-05T12:00:00Z,Point,-83.7,14.3,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-05T18:00:00Z,Point,-84.3,14.9,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-06T00:00:00Z,Point,-84.7,15.8,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-06T06:00:00Z,Point,-85.1,16.9,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-07T12:00:00Z,Point,-88.4,26.6,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-07T18:00:00Z,Point,-89.1,28.4,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-08T00:00:00Z,Point,-89.1,29.9,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-08T06:00:00Z,Point,-88.4,31.5,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-08T12:00:00Z,Point,-87.3,33.1,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-08T21:00:00Z,Point,-86.5,35.0,15
EONET_3307,Hurricane Nate,Severe Storms,2017-10-09T03:00:00Z,Point,-85.5,36.4,15
